##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	HG004.novaseq.pcr-free.35x.R1
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	420312085
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.933184957077785	37.0	37.0	37.0	37.0	37.0
2	36.11533125439398	37.0	37.0	37.0	37.0	37.0
3	36.1892122112073	37.0	37.0	37.0	37.0	37.0
4	36.196750405118614	37.0	37.0	37.0	37.0	37.0
5	36.24626403735215	37.0	37.0	37.0	37.0	37.0
6	36.25623838534169	37.0	37.0	37.0	37.0	37.0
7	36.25717169421859	37.0	37.0	37.0	37.0	37.0
8	36.27101010669251	37.0	37.0	37.0	37.0	37.0
9	36.27162178551207	37.0	37.0	37.0	37.0	37.0
10-14	36.26041287106936	37.0	37.0	37.0	37.0	37.0
15-19	36.252956974101764	37.0	37.0	37.0	37.0	37.0
20-24	36.22812865825641	37.0	37.0	37.0	37.0	37.0
25-29	36.1552727721355	37.0	37.0	37.0	37.0	37.0
30-34	36.11164839240823	37.0	37.0	37.0	37.0	37.0
35-39	36.071701628089045	37.0	37.0	37.0	37.0	37.0
40-44	36.04721743749053	37.0	37.0	37.0	37.0	37.0
45-49	36.01569797404231	37.0	37.0	37.0	37.0	37.0
50-54	35.98739079367656	37.0	37.0	37.0	37.0	37.0
55-59	35.94483926532829	37.0	37.0	37.0	37.0	37.0
60-64	35.91784442172297	37.0	37.0	37.0	37.0	37.0
65-69	35.877673666223515	37.0	37.0	37.0	37.0	37.0
70-74	35.83918796529488	37.0	37.0	37.0	37.0	37.0
75-79	35.79583833474596	37.0	37.0	37.0	37.0	37.0
80-84	35.74364180558834	37.0	37.0	37.0	37.0	37.0
85-89	35.68584463851426	37.0	37.0	37.0	37.0	37.0
90-94	35.6551261089721	37.0	37.0	37.0	37.0	37.0
95-99	35.60590506742151	37.0	37.0	37.0	37.0	37.0
100-104	35.558802727739796	37.0	37.0	37.0	37.0	37.0
105-109	35.53540464723968	37.0	37.0	37.0	37.0	37.0
110-114	35.46660162483789	37.0	37.0	37.0	37.0	37.0
115-119	35.43202178495534	37.0	37.0	37.0	37.0	37.0
120-124	35.36825970112185	37.0	37.0	37.0	37.0	37.0
125-129	35.270993250170285	37.0	37.0	37.0	34.6	37.0
130-134	35.25291266179035	37.0	37.0	37.0	37.0	37.0
135-139	35.199140513887436	37.0	37.0	37.0	29.8	37.0
140-144	35.113341971121294	37.0	37.0	37.0	25.0	37.0
145-149	35.00083781745177	37.0	37.0	37.0	25.0	37.0
150-151	34.64812468573203	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1104	75-79	0.01704466637314539
1104	80-84	-0.05620792727547297
1104	85-89	-0.021168100962839276
1104	90-94	3.878258996294903E-4
1104	95-99	-0.018110514297461577
1104	100-104	0.04244638151082114
1104	105-109	0.0010741054364160618
1104	110-114	-0.043407414049994486
1104	115-119	-0.01867800200623293
1104	120-124	0.01831807921389128
1104	125-129	-0.02804803187058269
1104	130-134	0.04996929380709503
1104	135-139	-0.002820827803581949
1104	140-144	-0.029986327391071654
1104	145-149	-0.055241781042496996
1104	150-151	0.026704839572033734
1105	1	0.014031150580194662
1105	2	-0.01406559594721557
1105	3	0.004594993956175131
1105	4	0.045068108880265356
1105	5	0.017414762835990416
1105	6	-1.142283021877688E-4
1105	7	0.04451727827532892
1105	8	0.06320646936434571
1105	9	0.0509877460374355
1105	10-14	0.018567470200096636
1105	15-19	8.681053249475212E-4
1105	20-24	0.003447274269454681
1105	25-29	0.05260139021286392
1105	30-34	0.01906442740289549
1105	35-39	0.012502074222005888
1105	40-44	0.010995956905368587
1105	45-49	-6.127745721400402E-4
1105	50-54	0.04118964495658872
1105	55-59	0.018164476563690357
1105	60-64	0.05010531524887796
1105	65-69	0.04485091561745236
1105	70-74	0.021806023145053643
1105	75-79	0.06509856489307708
1105	80-84	-0.0034408598125850176
1105	85-89	0.006195503613589892
1105	90-94	0.025502600143525456
1105	95-99	0.039052217151713364
1105	100-104	0.0711658419311405
1105	105-109	0.046238110931902554
1105	110-114	0.016920739623763836
1105	115-119	0.03476347415144687
1105	120-124	0.09732024505265002
1105	125-129	0.06466802797258708
1105	130-134	0.16497023004526312
1105	135-139	0.14889350636169496
1105	140-144	0.14963504603969113
1105	145-149	0.052532411510355814
1105	150-151	0.12061521301126277
1106	1	-0.05848303387048759
1106	2	0.0017574082680198444
1106	3	-0.022790754745322772
1106	4	-8.954222878045925E-4
1106	5	0.024163126965198956
1106	6	0.00785315610448123
1106	7	0.004469709119639731
1106	8	0.04377444038822631
1106	9	0.023301157463109234
1106	10-14	3.203724449178935E-4
1106	15-19	-0.00269518905748356
1106	20-24	-0.0016661012908159023
1106	25-29	0.01805917681475222
1106	30-34	0.004917811739090894
1106	35-39	0.001444501074360005
1106	40-44	-0.01385377051489911
1106	45-49	0.004000173661431461
1106	50-54	0.003360060478044602
1106	55-59	0.009738640996168613
1106	60-64	0.023296365517737172
1106	65-69	0.018799464936058996
1106	70-74	0.003942483080308534
1106	75-79	0.02465978317675166
1106	80-84	-0.020303872949803292
1106	85-89	0.008733711589300697
1106	90-94	0.007049916639381593
1106	95-99	0.024418743835575185
1106	100-104	0.06112600184700767
1106	105-109	0.018963853995508373
1106	110-114	0.01318570786468598
1106	115-119	0.02593366285205434
1106	120-124	0.07751222880569486
1106	125-129	0.0367173345724936
1106	130-134	0.15230763254966462
1106	135-139	0.1552402317371886
1106	140-144	0.12401443808576573
1106	145-149	0.08470489547627835
1106	150-151	0.10729802142937928
1107	1	-0.02294058578119973
1107	2	-0.007325445783287421
1107	3	-0.034216729899952725
1107	4	-0.004683793623179611
1107	5	0.03673041854497683
1107	6	-0.03365970077763336
1107	7	0.043168589735806506
1107	8	0.009178998027856267
1107	9	0.02857753435210242
1107	10-14	0.01914176478309315
1107	15-19	-0.005586581591217055
1107	20-24	0.006614559764990702
1107	25-29	0.024215122078103946
1107	30-34	0.02613795494634985
1107	35-39	0.013690334871604648
1107	40-44	0.02062313830866458
1107	45-49	2.6552538174939855E-4
1107	50-54	0.025402230016808858
1107	55-59	8.415957202672075E-4
1107	60-64	0.007759182827712152
1107	65-69	0.0336170429633853
1107	70-74	0.005104613887702669
1107	75-79	0.027831187768846632
1107	80-84	-0.0022516510973815684
1107	85-89	0.017869326270840702
1107	90-94	0.04754495163068384
1107	95-99	0.049412773332718984
1107	100-104	0.0964311095019923
1107	105-109	0.048875182676908935
1107	110-114	0.020955294989384754
1107	115-119	0.053509855576372445
1107	120-124	0.11978002001301036
1107	125-129	0.07285450861363785
1107	130-134	0.14713071633786967
1107	135-139	0.15300010014042442
1107	140-144	0.12800192293428836
1107	145-149	0.08483470303021079
1107	150-151	0.10279315567711933
1108	1	-0.08251753901320313
1108	2	-0.011477822161936047
1108	3	-0.0653395488072448
1108	4	-0.06834926291359977
1108	5	-5.733857887975091E-4
1108	6	-0.024311832400307765
1108	7	-0.004191281551086945
1108	8	-0.04580219213801229
1108	9	-0.020072693715874834
1108	10-14	5.704954516261296E-4
1108	15-19	-0.01358701431607301
1108	20-24	-0.019483870946039872
1108	25-29	-0.01068961224921594
1108	30-34	-0.019342006824793145
1108	35-39	-0.04133347311167768
1108	40-44	-0.01500086291169822
1108	45-49	-0.009605005557929758
1108	50-54	-0.004219707362494773
1108	55-59	-0.001755070009693327
1108	60-64	-0.0044274677849145405
1108	65-69	0.03125708534884808
1108	70-74	-0.0013613869126842815
1108	75-79	0.03584451597877347
1108	80-84	-0.024729224792380933
1108	85-89	-0.010394883215532502
1108	90-94	0.010292950590141459
1108	95-99	0.0033309878254002
1108	100-104	0.07665950628444307
1108	105-109	0.009071501529398063
1108	110-114	-0.002889644841722827
1108	115-119	0.007016490456038582
1108	120-124	0.09577846694719483
1108	125-129	0.02152472954654172
1108	130-134	0.13006760500887538
1108	135-139	0.13102056047591049
1108	140-144	0.09368800640717012
1108	145-149	0.07189030834844345
1108	150-151	0.017107889331924753
1109	1	-0.05429058804985232
1109	2	0.004755674450954928
1109	3	-0.04861764898470966
1109	4	-0.040856856868195734
1109	5	-0.025396050453622365
1109	6	-0.02983411304212069
1109	7	-0.002505094088647297
1109	8	-0.022259330067264216
1109	9	-0.010266754641904186
1109	10-14	0.012857706659104906
1109	15-19	-0.016979151381093516
1109	20-24	-0.002754379193532941
1109	25-29	0.008359551793176934
1109	30-34	0.0032782836026967743
1109	35-39	-0.01914620745768758
1109	40-44	-0.008948981817852086
1109	45-49	-0.009760924552544736
1109	50-54	-0.002238528483971436
1109	55-59	-0.003202338542536154
1109	60-64	0.010233182392433093
1109	65-69	0.024338826456485663
1109	70-74	-0.015032903853843038
1109	75-79	0.019228821759377013
1109	80-84	-0.00949344758281967
1109	85-89	-0.019570910968859323
1109	90-94	0.014543981759558733
1109	95-99	0.016615296702738647
1109	100-104	0.04543216322143451
1109	105-109	0.005807223269755468
1109	110-114	-0.03604167533785585
1109	115-119	-0.011864689264953654
1109	120-124	0.0781664840489924
1109	125-129	0.035205428718228404
1109	130-134	0.10319894946182728
1109	135-139	0.13357695249638368
1109	140-144	0.08682438908518009
1109	145-149	0.03845129560097149
1109	150-151	0.1252250441932503
1110	1	-0.09746466291792188
1110	2	-0.03387141806626204
1110	3	-0.07927564335531656
1110	4	-0.05417736254239003
1110	5	-0.06314095393395291
1110	6	-0.0953783330870479
1110	7	-0.0891489526102518
1110	8	-0.045511537793629486
1110	9	-0.015700163356541452
1110	10-14	-0.02448101252943502
1110	15-19	-0.036160774762436176
1110	20-24	-0.03574902189571816
1110	25-29	-5.913229213163618E-4
1110	30-34	-0.04226631981394746
1110	35-39	-0.041737166810854376
1110	40-44	-0.015298897317670423
1110	45-49	-0.04729236047299423
1110	50-54	-0.0231265343300322
1110	55-59	-0.034144836929918654
1110	60-64	-0.04476240265215381
1110	65-69	-0.01731902360928217
1110	70-74	0.005746132548004823
1110	75-79	-0.01717692371322954
1110	80-84	-0.060531061712737255
1110	85-89	-0.03807207657010281
1110	90-94	-0.05264795820764334
1110	95-99	0.008767087135204576
1110	100-104	0.02035124077043804
1110	105-109	-0.029053671583888274
1110	110-114	-0.03617115413417338
1110	115-119	-0.010129918434863328
1110	120-124	0.08215316242218051
1110	125-129	-0.012038481919624644
1110	130-134	0.09314409643149446
1110	135-139	0.1239407893341351
1110	140-144	0.052601981202499815
1110	145-149	0.011932178406240723
1110	150-151	0.0035479184296960398
1111	1	-0.018693332356285453
1111	2	-0.05243470016252871
1111	3	-0.10553783763014479
1111	4	-0.09284492347876494
1111	5	-0.018150259109781075
1111	6	-0.0785197461433853
1111	7	-0.026819263427704243
1111	8	-0.009887502859832864
1111	9	-0.04263861325576812
1111	10-14	-0.03953932635222657
1111	15-19	-0.06664163611765872
1111	20-24	-0.04901815373916918
1111	25-29	-0.03848858240061048
1111	30-34	-0.0522380920728267
1111	35-39	-0.03888708372057437
1111	40-44	-0.023827434137352554
1111	45-49	-0.048271579929881625
1111	50-54	-0.022129554537173135
1111	55-59	-0.04376032980196243
1111	60-64	-0.04511858012693182
1111	65-69	-0.021770178012992858
1111	70-74	1.6906404709260414E-4
1111	75-79	-0.0128862497153861
1111	80-84	-0.07089613507413617
1111	85-89	-0.04560627812855955
1111	90-94	-0.04940737573288345
1111	95-99	-0.027650005010002587
1111	100-104	-0.007077228232809318
1111	105-109	-0.02137045040822727
1111	110-114	-0.07351854794651302
1111	115-119	-0.01841588381906689
1111	120-124	0.06511116140406159
1111	125-129	-0.02346925835013991
1111	130-134	0.08743406205414317
1111	135-139	0.07644522557483668
1111	140-144	0.06413390449090883
1111	145-149	0.03144167945186638
1111	150-151	0.018775122130783473
1112	1	-0.029682531178515603
1112	2	-0.025242723972510817
1112	3	-0.061891436305479886
1112	4	-0.023222414855041507
1112	5	0.013531631966039015
1112	6	-0.05595056647069896
1112	7	0.006449924264096296
1112	8	-0.011130198804380598
1112	9	-0.0022647788360146137
1112	10-14	-0.023018977365289572
1112	15-19	-0.0354922578193424
1112	20-24	-0.02751733958847069
1112	25-29	1.3010339454666564E-4
1112	30-34	-0.013790378830996985
1112	35-39	-0.023964913143529998
1112	40-44	-0.0032604034502341506
1112	45-49	-0.007937293790270417
1112	50-54	-0.015706002686144416
1112	55-59	-0.00687413546264537
1112	60-64	0.012489280928399182
1112	65-69	0.015924917306541886
1112	70-74	0.016586434675957662
1112	75-79	0.0021997858373552504
1112	80-84	-0.024549237954261116
1112	85-89	-4.4157949421474996E-4
1112	90-94	-0.0015368016282479857
1112	95-99	0.011247563815274475
1112	100-104	0.015652264493581924
1112	105-109	0.022000548103555673
1112	110-114	0.0023266457961881315
1112	115-119	0.02745547841841045
1112	120-124	0.1100643289243024
1112	125-129	0.03143794052433435
1112	130-134	0.13646943489831642
1112	135-139	0.12273947848525069
1112	140-144	0.10856968539340528
1112	145-149	0.04608660443271617
1112	150-151	0.11604582625259496
1113	1	-0.04025593996384913
1113	2	-0.0375624825607872
1113	3	-0.07165094563164587
1113	4	-0.015026816430335543
1113	5	-0.022856037326889123
1113	6	-0.06967102156512084
1113	7	-0.031327769303644004
1113	8	4.015747450125673E-4
1113	9	-0.016898200751697345
1113	10-14	-0.015210898655595884
1113	15-19	-0.014465895258631178
1113	20-24	-0.01781664402098926
1113	25-29	0.026340318079796532
1113	30-34	-0.005685476189427163
1113	35-39	0.004746040873591539
1113	40-44	0.024768895670725044
1113	45-49	-0.014669953085046927
1113	50-54	0.002688746351395821
1113	55-59	0.006932401514490039
1113	60-64	0.02083427733320775
1113	65-69	0.026646042407129755
1113	70-74	0.05339389058676147
1113	75-79	0.08012345030054746
1113	80-84	-0.007984123604586557
1113	85-89	0.00915542429857652
1113	90-94	0.0349452202662448
1113	95-99	0.0280786799085746
1113	100-104	0.08477449062181819
1113	105-109	0.057647844677134685
1113	110-114	-0.01289549632737419
1113	115-119	0.052420741567345885
1113	120-124	0.08857776864900302
1113	125-129	0.03613530879948712
1113	130-134	0.13812995473207934
1113	135-139	0.12219969825694932
1113	140-144	0.11864697899334686
1113	145-149	0.05207693233312227
1113	150-151	0.11006837567922645
1114	1	-0.027323098817106484
1114	2	-0.008456108659913752
1114	3	0.004967767235477538
1114	4	0.025567412767451003
1114	5	0.01431808745190466
1114	6	-0.00470987038053039
1114	7	0.0275824052381779
1114	8	0.05617931420136557
1114	9	-0.02879728846281182
1114	10-14	0.016180615375233742
1114	15-19	0.013156820850809936
1114	20-24	0.022422661520820952
1114	25-29	0.012394052709090886
1114	30-34	0.020671822056556266
1114	35-39	0.01424385587220911
1114	40-44	0.02452489334299912
1114	45-49	-0.015178369247522028
1114	50-54	0.00822857470135574
1114	55-59	0.02758712067697644
1114	60-64	0.03396841451065313
1114	65-69	-9.432851411048659E-4
1114	70-74	0.030453337245077705
1114	75-79	0.03801953679434433
1114	80-84	-0.0024930205056108434
1114	85-89	0.011971126609083171
1114	90-94	-0.011365862303847507
1114	95-99	0.05067851976050264
1114	100-104	0.06249351719778673
1114	105-109	0.036162280684301606
1114	110-114	0.013146345286557448
1114	115-119	0.04843448863107369
1114	120-124	0.08273991399195069
1114	125-129	0.06210985240097955
1114	130-134	0.12457294938749897
1114	135-139	0.1588802317123239
1114	140-144	0.13622814605353994
1114	145-149	0.07973734668139087
1114	150-151	0.13228779669992718
1115	1	-0.008454696882907342
1115	2	0.030111998554616548
1115	3	-0.05109942292830283
1115	4	0.05481516709438239
1115	5	0.04329493560973674
1115	6	-0.01060338133795824
1115	7	0.0051992317428641854
1115	8	0.046391602638131246
1115	9	0.028032106818464797
1115	10-14	0.0011214322190440384
1115	15-19	0.015951172715652717
1115	20-24	0.021712290088501618
1115	25-29	0.011666207201592727
1115	30-34	0.012344737312020015
1115	35-39	0.005006883944851381
1115	40-44	0.034551152880460734
1115	45-49	0.014729112188227589
1115	50-54	0.031217336582606947
1115	55-59	0.02249208687258175
1115	60-64	0.05182267391813156
1115	65-69	0.01230475091434613
1115	70-74	0.07243906661682331
1115	75-79	0.08079361060011081
1115	80-84	0.0027464654772515473
1115	85-89	0.04649257481206348
1115	90-94	0.060188206794613563
1115	95-99	0.036590873154175085
1115	100-104	0.08186579017168327
1115	105-109	0.06724428992604459
1115	110-114	0.01896648651595001
1115	115-119	0.07559194898942678
1115	120-124	0.12972090304420902
1115	125-129	0.053824531160898914
1115	130-134	0.1519560578221757
1115	135-139	0.19291469006484618
1115	140-144	0.1581669640158836
1115	145-149	0.13660731402714532
1115	150-151	0.1531129753719398
1116	1	-0.010308397024196836
1116	2	0.037011813410671834
1116	3	0.018217930098252566
1116	4	0.04566695530111531
1116	5	0.010550292208193923
1116	6	-0.003195933524558825
1116	7	0.032346736562224976
1116	8	0.02804780445247701
1116	9	0.04605461763789975
1116	10-14	0.02231178507978626
1116	15-19	0.012680638000176714
1116	20-24	0.03354780175848049
1116	25-29	0.061291105176117355
1116	30-34	0.04040903751316449
1116	35-39	0.05080374130533016
1116	40-44	0.05702340849951071
1116	45-49	0.04184109302970995
1116	50-54	0.06053815632917292
1116	55-59	0.07945586938851079
1116	60-64	0.0654363529934372
1116	65-69	0.06846560667766965
1116	70-74	0.05246848177830543
1116	75-79	0.08536630399443368
1116	80-84	0.027660140856553994
1116	85-89	0.06296237567623564
1116	90-94	0.0687411848777515
1116	95-99	0.09083175441812585
1116	100-104	0.10453022520989919
1116	105-109	0.09702596786058848
1116	110-114	0.07205539218585244
1116	115-119	0.09784736843058539
1116	120-124	0.1240780285818559
1116	125-129	0.09340154499403042
1116	130-134	0.18617251042203975
1116	135-139	0.15772940884430398
1116	140-144	0.14241748014477196
1116	145-149	0.07045617200579812
1116	150-151	0.16817546011779427
1117	1	-0.056363023422676406
1117	2	0.05382380508206808
1117	3	0.0037791617626439233
1117	4	0.03524019668656564
1117	5	0.04471959229889677
1117	6	-0.0014737852118145156
1117	7	0.013548092708049353
1117	8	-0.002289547470347486
1117	9	-0.008427128071382128
1117	10-14	0.016392728672656176
1117	15-19	0.027341444885124133
1117	20-24	0.01979804931368534
1117	25-29	0.03066156839358314
1117	30-34	0.014084762613833846
1117	35-39	0.017688452853882097
1117	40-44	0.014716006343924448
1117	45-49	0.012732290939972302
1117	50-54	0.03763941519759584
1117	55-59	0.031154588846206366
1117	60-64	0.041254689880979356
1117	65-69	0.02182447729226311
1117	70-74	0.05184261708260607
1117	75-79	0.07200181458131993
1117	80-84	-0.024228070253258238
1117	85-89	0.04031724902588252
1117	90-94	0.03724109669825282
1117	95-99	0.05358111054964354
1117	100-104	0.09193526629709226
1117	105-109	0.05948180283115079
1117	110-114	0.03811317790651714
1117	115-119	0.09883372113869626
1117	120-124	0.14967135233871431
1117	125-129	0.10252079995132135
1117	130-134	0.1762946918241255
1117	135-139	0.20953168629871044
1117	140-144	0.16105035434466686
1117	145-149	0.12358403373463034
1117	150-151	0.15833781987309692
1118	1	-0.0758697960192194
1118	2	0.02569259006125435
1118	3	-0.01427737011953667
1118	4	0.019214185259144756
1118	5	0.013598338990796321
1118	6	0.03215442295348225
1118	7	0.003000172148070135
1118	8	0.04016064603909797
1118	9	0.045867151281498764
1118	10-14	0.027126692934452024
1118	15-19	0.022805846470113522
1118	20-24	0.029790695501610287
1118	25-29	0.03189809907922836
1118	30-34	0.03461685926280467
1118	35-39	0.021274773978468886
1118	40-44	0.04643554201020095
1118	45-49	0.028158120012029997
1118	50-54	0.04512365621637571
1118	55-59	0.0477334767414348
1118	60-64	0.05760632251927689
1118	65-69	0.04909662157630379
1118	70-74	0.08675519139478638
1118	75-79	0.09843301423655504
1118	80-84	0.038056517450719696
1118	85-89	0.057664137154155526
1118	90-94	0.06242872653437814
1118	95-99	0.09931628043136698
1118	100-104	0.10044495562851807
1118	105-109	0.08805571113404653
1118	110-114	0.048535114311214045
1118	115-119	0.10761461822541918
1118	120-124	0.1608601703458703
1118	125-129	0.12812808873172088
1118	130-134	0.1814957481819448
1118	135-139	0.18771510886776355
1118	140-144	0.15675038849942524
1118	145-149	0.1378509486426296
1118	150-151	0.15862903053704258
1119	1	-0.01775247509635136
1119	2	0.0035417189697568574
1119	3	-0.023428018357471103
1119	4	0.038043121488257725
1119	5	0.03146106927446368
1119	6	-0.021852230002416206
1119	7	0.053009240218301557
1119	8	0.05691810843115519
1119	9	0.02852037674443153
1119	10-14	0.036816677945559206
1119	15-19	0.02638106767371795
